author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Pritam, Amrita",Pinjar,1697,79,79,1,Lajo could not raise her eyes to her husband’s,NA,NA,NA,NA,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,580,37,1348,35,36
"Pritam, Amrita",Pinjar,1698,79,79,2,The police van was ready,NA,NA,NA,NA,Unknown,Indian and Pakistani police,NA,77,Male,Group.Male-dominant,Unknown,Other-identified.Character other-attributed,NA,NA,NA,NA,NA,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,1359,37,1348,35,36
"Pritam, Amrita",Pinjar,1699,79,79,3,Rashida’s face reflected both pride and humility,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,297,37,1348,35,36
"Pritam, Amrita",Pinjar,1700,80,80,1,She made her brother release her arm,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,248,37,1348,35,36
"Pritam, Amrita",Pinjar,1701,80,80,2,"The bus started on its journey, leaving the deserted road in clouds of dust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,NA,NA,1348,35,36
"Pritam, Amrita",Pinjar,1702,79,79,4,All they could do was to cry like children,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,248,37,1348,35,36
"Hosain, Attia",Sunlight on a Broken Column,1715,132,132,1,Nadira was sure she had been removed from the list,NA,Gender,NA,NA,Waheed,Nadira,NA,125,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,433,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1715,132,132,1,Nadira was sure she had been removed from the list,NA,Gender,NA,NA,Unknown,Begum Waheeda,NA,129,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1712,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1719,132,132,2,"A Muslim girl, from a strict purdah family",NA,NA,NA,NA,Unknown Muslim Girl,Unknown,NA,132,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1717,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1719,132,132,2,"A Muslim girl, from a strict purdah family",NA,NA,NA,NA,Unknown Hindu Boy,Unknown,NA,132,Male,Single,Hindu,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1718,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1720,133,133,1,"When the foolish boy's money was spent, he yielded",NA,Religion,NA,NA,Unknown Muslim Girl,Unknown,NA,132,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1717,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1720,133,133,1,"When the foolish boy's money was spent, he yielded",NA,Religion,NA,NA,Unknown Hindu Boy,Unknown,NA,132,Male,Single,Hindu,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1718,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1721,133,133,2,Because of communal feelings that had been roused,NA,Religion,NA,NA,Unknown Muslim Girl,Unknown,NA,132,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,1717,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1890,239,242,1,It was five minutes after six when the,NA,NA,NA,NA,Unknown,Laila,NA,223,Female,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,University in Sunlight on a Broken Column,University,Unknown,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,427,1748,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1890,239,242,1,It was five minutes after six when the,NA,NA,NA,NA,Husain,Ameer,NA,165,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,University in Sunlight on a Broken Column,University,Unknown,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,427,920,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1916,265,266,1,"I am frightened, Laila, not of them",NA,NA,NA,NA,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Kemal's room in Sunlight on a Broken Column,Kemal's room,NA,NA,FALSE,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1914,317,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1916,265,266,1,"I am frightened, Laila, not of them",NA,NA,NA,NA,Husain,Ameer,NA,165,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Kemal's room in Sunlight on a Broken Column,Kemal's room,NA,NA,FALSE,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1914,920,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1930,273,274,1,Tears welled up in his sunken eye,NA,NA,NA,NA,Singh,Ram,NA,273,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Ashiana in Sunlight on a Broken Column,Ashiana,NA,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1915,1928,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1930,273,274,1,Tears welled up in his sunken eye,NA,NA,NA,NA,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Ashiana in Sunlight on a Broken Column,Ashiana,NA,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1915,317,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,1931,276,276,276,For Kemal's marriage had been,NA,NA,NA,NA,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Ashiana in Sunlight on a Broken Column,Ashiana,NA,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1915,910,25,22,21,22
"Pritam, Amrita",Pinjar,1953,60,60,1,Hamida told Rashida all she had done,NA,NA,NA,FALSE,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,1953,60,60,1,Hamida told Rashida all she had done,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,1954,60,60,2,She had left her home with her brother,NA,Gender|Religion,NA,FALSE,Chand,Ram,NA,2,Male,Single,Hindu,Other-identified.Narrator other-attributed,NA,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,282,37,281,35,36
"Pritam, Amrita",Pinjar,1954,60,60,2,She had left her home with her brother,NA,Gender|Religion,NA,FALSE,Lajo's Abductor,Son,NA,64,Female,Single,Hindu,Definitional,NA,NA,NA,NA,NA,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,596,37,281,35,36
"Pritam, Amrita",Pinjar,1954,60,60,2,She had left her home with her brother,NA,Gender|Religion,NA,FALSE,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,580,37,281,35,36
"Pritam, Amrita",Pinjar,1955,61,61,1,Rashida and his wife made a plan.,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,248,37,281,35,36
"Pritam, Amrita",Pinjar,1955,61,61,1,Rashida and his wife made a plan.,NA,NA,NA,FALSE,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,297,37,281,35,36
"Pritam, Amrita",Pinjar,1955,61,61,1,Rashida and his wife made a plan.,NA,NA,NA,FALSE,Lajo's Mother-in-Law,Old Woman,NA,61,Female,Single,Muslim,Definitional,NA,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,595,37,281,35,36
"Pritam, Amrita",Pinjar,1956,61,61,2,Hamida would boldly enter their courtyards,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,248,37,281,35,36
"Pritam, Amrita",Pinjar,1957,61,61,3,She peered into the rooms,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,248,37,281,35,36
"Pritam, Amrita",Pinjar,1969,62,62,1,A young girl emerged from inside a room,NA,NA,NA,FALSE,Lajo's Mother-in-Law,Old Woman,NA,61,Female,Single,Muslim,Definitional,NA,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,595,37,281,35,36
"Pritam, Amrita",Pinjar,1969,62,62,1,A young girl emerged from inside a room,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,248,37,281,35,36
"Pritam, Amrita",Pinjar,1969,62,62,1,A young girl emerged from inside a room,NA,NA,NA,FALSE,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,580,37,281,35,36
"Pritam, Amrita",Pinjar,1982,62,62,2,Hamida pressed one of her fingers,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,248,37,281,35,36
"Pritam, Amrita",Pinjar,1982,62,62,2,Hamida pressed one of her fingers,NA,NA,NA,FALSE,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,580,37,281,35,36
"Pritam, Amrita",Pinjar,1986,62,62,3,Hamida quickly grabbed her arm,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,248,37,281,35,36
"Pritam, Amrita",Pinjar,1986,62,62,3,Hamida quickly grabbed her arm,NA,NA,NA,FALSE,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,580,37,281,35,36
"Pritam, Amrita",Pinjar,1997,64,64,1,Hamida clasped the girl to her bosom,NA,NA,Interpersonal,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,248,37,281,35,36
"Pritam, Amrita",Pinjar,1997,64,64,1,Hamida clasped the girl to her bosom,NA,NA,Interpersonal,NA,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Present,Lajo's House in Pinjar,Lajo's House,Muslim,Self-identified,CREATED,TRUE,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,2754,580,37,281,35,36
"Hosain, Attia",Sunlight on a Broken Column,2000,139,140,2,"A delicate and intricate code, more rigid than any caste system",NA,NA,NA,NA,Hasan,Hamid,NA,84,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,321,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,2000,139,140,2,"A delicate and intricate code, more rigid than any caste system",NA,NA,NA,NA,Hasan,Saira,NA,86,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,416,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,2000,139,140,2,"A delicate and intricate code, more rigid than any caste system",NA,NA,NA,NA,Hasan,Zahra,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,318,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,2000,139,140,2,"A delicate and intricate code, more rigid than any caste system",NA,NA,NA,NA,Ali,Naseer,NA,114,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Lucknow, India in Sunlight on a Broken Column","Lucknow, India",Unknown|Unaffiliated,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,370,689,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,2007,140,140,4,Zahra had met my cousins Kemal and Saleem while,NA,NA,NA,NA,Hasan,Zahra,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,England in Sunlight on a Broken Column,England,Unaffiliated,NA,CREATED,TRUE,England,UK,NA,POINT(-0.834961 52.362183),1. High confidence,NA,NA,1961,Female,India,Lucknow University,2005,318,25,2612,21,22
"Hosain, Attia",Sunlight on a Broken Column,2007,140,140,4,Zahra had met my cousins Kemal and Saleem while,NA,NA,NA,NA,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,England in Sunlight on a Broken Column,England,Unaffiliated,NA,CREATED,TRUE,England,UK,NA,POINT(-0.834961 52.362183),1. High confidence,NA,NA,1961,Female,India,Lucknow University,2005,910,25,2612,21,22
